link_id,from_node_id,to_node_id,time_period,volume,CA,CD,density,queue,travel_time,waiting_time_in_sec,speed,notes
1,1,3,0737:00_0738:00,60.000,2221.000,2161.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0738:00_0739:00,60.000,2281.000,2221.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0739:00_0740:00,60.000,2341.000,2281.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0740:00_0741:00,60.000,2401.000,2341.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0741:00_0742:00,60.000,2461.000,2401.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0742:00_0743:00,60.000,2521.000,2461.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0743:00_0744:00,60.000,2581.000,2521.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0744:00_0745:00,60.000,2641.000,2581.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0745:00_0746:00,60.000,2701.000,2641.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0746:00_0747:00,60.000,2761.000,2701.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0747:00_0748:00,60.000,2821.000,2761.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0748:00_0749:00,60.000,2881.000,2821.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0749:00_0750:00,60.000,2941.000,2881.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0750:00_0751:00,60.000,3001.000,2941.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0751:00_0752:00,60.000,3061.000,3001.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0752:00_0753:00,60.000,3121.000,3061.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0753:00_0754:00,60.000,3181.000,3121.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0754:00_0755:00,60.000,3241.000,3181.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0755:00_0756:00,60.000,3301.000,3241.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0756:00_0757:00,60.000,3361.000,3301.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0757:00_0758:00,60.000,3421.000,3361.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0758:00_0759:00,60.000,3481.000,3421.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0759:00_0800:00,60.000,3541.000,3481.000,20.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0800:00_0801:00,60.000,3600.000,3541.000,19.667,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0801:00_0802:00,59.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0802:00_0803:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0803:00_0804:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0804:00_0805:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0805:00_0806:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0806:00_0807:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0807:00_0808:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0808:00_0809:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0809:00_0810:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0810:00_0811:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0811:00_0812:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0812:00_0813:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0813:00_0814:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0814:00_0815:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0815:00_0816:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0816:00_0817:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0817:00_0818:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0818:00_0819:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0819:00_0820:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0820:00_0821:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0821:00_0822:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0822:00_0823:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0823:00_0824:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0824:00_0825:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0825:00_0826:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0826:00_0827:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0827:00_0828:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0828:00_0829:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0829:00_0830:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0830:00_0831:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0831:00_0832:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0832:00_0833:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0833:00_0834:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0834:00_0835:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0835:00_0836:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0836:00_0837:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0837:00_0838:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0838:00_0839:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0839:00_0840:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0840:00_0841:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0841:00_0842:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0842:00_0843:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0843:00_0844:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0844:00_0845:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0845:00_0846:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0846:00_0847:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0847:00_0848:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0848:00_0849:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0849:00_0850:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0850:00_0851:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0851:00_0852:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0852:00_0853:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0853:00_0854:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0854:00_0855:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0855:00_0856:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0856:00_0857:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0857:00_0858:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0858:00_0859:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0859:00_0900:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0900:00_0901:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0901:00_0902:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0902:00_0903:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0903:00_0904:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0904:00_0905:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0905:00_0906:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0906:00_0907:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0907:00_0908:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0908:00_0909:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0909:00_0910:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0910:00_0911:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0911:00_0912:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0912:00_0913:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0913:00_0914:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0914:00_0915:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0915:00_0916:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0916:00_0917:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0917:00_0918:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0918:00_0919:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0919:00_0920:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0920:00_0921:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0921:00_0922:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0922:00_0923:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0923:00_0924:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0924:00_0925:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0925:00_0926:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0926:00_0927:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0927:00_0928:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0928:00_0929:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0929:00_0930:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0930:00_0931:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0931:00_0932:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0932:00_0933:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0933:00_0934:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0934:00_0935:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0935:00_0936:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0936:00_0937:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0937:00_0938:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0938:00_0939:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0939:00_0940:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0940:00_0941:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0941:00_0942:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0942:00_0943:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0943:00_0944:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0944:00_0945:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0945:00_0946:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0946:00_0947:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0947:00_0948:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0948:00_0949:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0949:00_0950:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0950:00_0951:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0951:00_0952:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0952:00_0953:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0953:00_0954:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0954:00_0955:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0955:00_0956:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0956:00_0957:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0957:00_0958:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0958:00_0959:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
1,1,3,0959:00_1000:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0700:00_0701:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.000,simulation-based
2,3,4,0701:00_0702:00,0.000,1.000,0.000,0.333,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0702:00_0703:00,1.000,61.000,1.000,20.000,0.000,1.000,0.017,59.983,simulation-based
2,3,4,0703:00_0704:00,60.000,121.000,61.000,20.000,0.000,1.000,0.017,59.983,simulation-based
2,3,4,0704:00_0705:00,60.000,181.000,121.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0705:00_0706:00,60.000,241.000,181.000,20.000,0.000,1.000,0.017,59.983,simulation-based
2,3,4,0706:00_0707:00,60.000,301.000,241.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0707:00_0708:00,60.000,361.000,301.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0708:00_0709:00,60.000,421.000,361.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0709:00_0710:00,60.000,481.000,421.000,20.000,0.000,1.000,0.017,59.983,simulation-based
2,3,4,0710:00_0711:00,60.000,541.000,481.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0711:00_0712:00,60.000,601.000,541.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0712:00_0713:00,60.000,661.000,601.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0713:00_0714:00,60.000,721.000,661.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0714:00_0715:00,60.000,781.000,721.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0715:00_0716:00,60.000,841.000,781.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0716:00_0717:00,60.000,901.000,841.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0717:00_0718:00,60.000,961.000,901.000,20.000,0.000,1.001,0.067,59.933,simulation-based
2,3,4,0718:00_0719:00,60.000,1021.000,961.000,20.000,0.000,1.000,0.017,59.983,simulation-based
2,3,4,0719:00_0720:00,60.000,1081.000,1021.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0720:00_0721:00,60.000,1141.000,1081.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0721:00_0722:00,60.000,1201.000,1141.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0722:00_0723:00,60.000,1261.000,1201.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0723:00_0724:00,60.000,1321.000,1261.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0724:00_0725:00,60.000,1381.000,1321.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0725:00_0726:00,60.000,1441.000,1381.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0726:00_0727:00,60.000,1501.000,1441.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0727:00_0728:00,60.000,1561.000,1501.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0728:00_0729:00,60.000,1621.000,1561.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0729:00_0730:00,60.000,1681.000,1621.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0730:00_0731:00,60.000,1741.000,1681.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0731:00_0732:00,60.000,1801.000,1741.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0732:00_0733:00,60.000,1861.000,1801.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0733:00_0734:00,60.000,1921.000,1861.000,20.000,0.000,1.001,0.033,59.967,simulation-based
2,3,4,0734:00_0735:00,60.000,1981.000,1921.000,20.000,0.000,1.000,0.017,59.983,simulation-based
2,3,4,0735:00_0736:00,60.000,2041.000,1981.000,20.000,0.000,1.001,0.033,59.967,simulation-based
2,3,4,0736:00_0737:00,60.000,2101.000,2041.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0737:00_0738:00,60.000,2161.000,2101.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0738:00_0739:00,60.000,2221.000,2161.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0739:00_0740:00,60.000,2281.000,2221.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0740:00_0741:00,60.000,2341.000,2281.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0741:00_0742:00,60.000,2401.000,2341.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0742:00_0743:00,60.000,2461.000,2401.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0743:00_0744:00,60.000,2521.000,2461.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0744:00_0745:00,60.000,2581.000,2521.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0745:00_0746:00,60.000,2641.000,2581.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0746:00_0747:00,60.000,2701.000,2641.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0747:00_0748:00,60.000,2761.000,2701.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0748:00_0749:00,60.000,2821.000,2761.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0749:00_0750:00,60.000,2881.000,2821.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0750:00_0751:00,60.000,2941.000,2881.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0751:00_0752:00,60.000,3001.000,2941.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0752:00_0753:00,60.000,3061.000,3001.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0753:00_0754:00,60.000,3121.000,3061.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0754:00_0755:00,60.000,3181.000,3121.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0755:00_0756:00,60.000,3241.000,3181.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0756:00_0757:00,60.000,3301.000,3241.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0757:00_0758:00,60.000,3361.000,3301.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0758:00_0759:00,60.000,3421.000,3361.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0759:00_0800:00,60.000,3481.000,3421.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0800:00_0801:00,60.000,3541.000,3481.000,20.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0801:00_0802:00,60.000,3600.000,3541.000,19.667,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0802:00_0803:00,59.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0803:00_0804:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0804:00_0805:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0805:00_0806:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0806:00_0807:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0807:00_0808:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0808:00_0809:00,0.000,3600.000,3600.000,0.000,0.000,1.000,0.000,60.000,simulation-based
